OTU,week,n
ASV3752,week_3,24.945550321632982
ASV3752,week_4,10.502534281560646
ASV3752,week_5,19.681112180179472
ASV3752,week_6,11.062645215027837
ASV3752,week_7,14.656093910947856
ASV3752,week_8,0.5462356394455999
ASV3752,week_9,2.985453976695081
ASV3752,week_10,1.2013183298554908
ASV3752,week_11,4.582368289894163
ASV3752,week_12,4.169997075738376
ASV3752,week_13,8.765036086607859
ASV3752,week_14,3.743230644105453
ASV3752,week_15,6.709023082303567
ASV3752,week_16,3.549419293671486
ASV3752,week_17,5.432098765432099
ASV3752,week_18,1.1025122501361126
ASV3752,week_19,0.9968133063889322
ASV3752,week_20,0.9481251214299592
ASV3752,week_21,1.1455054214760405
ASV3752,week_22,2.268852459016393
ASV3752,week_23,0
ASV4065,week_1,4.01127069228662
ASV4065,week_2,0.8542163493490753
ASV4065,week_3,0.25325431798612164
ASV4065,week_4,0.5540057365133
ASV4065,week_5,0.03141751919414063
ASV4065,week_6,0.19508132041558898
ASV4065,week_7,0.13799001030066274
ASV4065,week_8,0
ASV4065,week_9,0.2209275044967545
ASV4065,week_10,0
ASV4065,week_11,0.15831598698290775
ASV4065,week_12,0.47178087532897944
ASV4065,week_13,0.14635124298315957
ASV4065,week_14,0.12894011227708238
ASV4065,week_15,0
ASV4065,week_16,0.05925574780753733
ASV4065,week_17,0.0038884028385340716
ASV4065,week_18,0
ASV4065,week_19,0
ASV4065,week_20,0
ASV4065,week_21,0
ASV4065,week_22,0
ASV4065,week_23,0
ASV509,week_1,20.657065706570656
ASV509,week_2,8.516752023143985
ASV509,week_3,6.832801499265563
ASV509,week_4,6.909355231621547
ASV509,week_5,2.6901250809982917
ASV509,week_6,4.986629257814212
ASV509,week_7,2.6995510465862047
ASV509,week_8,1.2363198102754505
ASV509,week_9,2.6022522874794713
ASV509,week_10,1.294927550363711
ASV509,week_11,7.643144038230379
ASV509,week_12,5.43522760502973
ASV509,week_13,8.291900561347234
ASV509,week_14,5.39564777528714
ASV509,week_15,0.4099634724489003
ASV509,week_16,4.932053409180691
ASV509,week_17,0.7096335180324682
ASV509,week_18,0.5697285525394726
ASV509,week_19,0
ASV509,week_20,0.5459490965611036
ASV509,week_21,0.533403287862889
ASV509,week_22,0.39781420765027325
ASV509,week_23,9.592554452367537
